DN_HistogramMode_5,DN_HistogramMode_10,CO_f1ecac,CO_FirstMin_ac,CO_HistogramAMI_even_2_5,CO_trev_1_num,MD_hrv_classic_pnn40,SB_BinaryStats_mean_longstretch1,SB_TransitionMatrix_3ac_sumdiagcov,PD_PeriodicityWang_th0_01,CO_Embed2_Dist_tau_d_expfit_meandiff,IN_AutoMutualInfoStats_40_gaussian_fmmi,FC_LocalSimple_mean1_tauresrat,DN_OutlierInclude_p_001_mdrmd,DN_OutlierInclude_n_001_mdrmd,SP_Summaries_welch_rect_area_5_1,SB_BinaryStats_diff_longstretch0,SB_MotifThree_quantile_hh,SC_FluctAnal_2_rsrangefit_50_1_logi_prop_r1,SC_FluctAnal_2_dfa_50_1_2_logi_prop_r1,SP_Summaries_welch_rect_centroid,FC_LocalSimple_mean3_stderr,fractal_spectral_lag_window,fractal_spectral_multitaper,fractal_spectral_wosa,fractal_spectral_direct,lillie_test,anderson_darling,pearson_test,cramer_test,shapiro_francia,shapiro_test,adf,kpps_level,kpps_trend,pp,hurts_tsf,max_level_shift_tsf,max_var_shift_tsf,max_kl_shift_tsf,alpha_tsf,beta_tsf,gamma_tsf,firstmin_ac_tsf,firstzero_ac_tsf,std1st_der_tsf,spreadrandomlocal_meantaul_tsf,fluctanal_prop_r1_tsf
0.45319047,0.19478746,31,23,0.54528291,-0.01524015,0.91803279,59,0.07407407,11,0.70958677,6,0.00990099,0.45751634,-0.87581699,0.94725977,8,1.62548548,0.72727273,0.79545455,0.02454369,0.29117455,1.355815894,1.498302243,1.470143183,1.531494056,2.05E-20,3.70E-24,1.31E-15,7.37E-10,4.45E-11,1.28E-12,0.199108031,0.01,0.01,0.028680713,0.9991323,207.5,6217.424242,3.77010534,0.898879991,0.000130507,0.00014209,23,101,45.03857037,3.26,0.727272727
-1.184168015,-1.018416922,67,4,0.990850459,-0.002244503,0.754098361,129,0.111111111,11,1.243287283,2,0.010204082,0.699346405,-0.418300654,0.97434502,4,1.452611345,0.340909091,0.795454545,0.012271846,0.190224111,1.508791487,1.503300827,1.578333826,1.6280224,1.53E-19,3.70E-24,2.62E-37,7.37E-10,1.31E-11,1.84E-13,0.571991609,0.01,0.01,0.581703132,0.999583695,213,14092.70455,0.35100932,0.612566953,0.014764833,0.385431383,4,98,72.52329666,2.28,0.340909091
-5.67E-01,-3.76E-01,3.90E+01,1.17E+02,9.57E-01,4.10E-04,7.02E-01,8.40E+01,8.33E-02,7.10E+01,1.81E+00,4.00E+01,3.13E-02,6.37E-01,-1.70E-01,9.86E-01,1.00E+01,1.35E+00,8.64E-01,8.64E-01,2.45E-02,1.91E-01,1.603411274,1.672938957,1.72641541,1.592267353,8.10E-08,3.98E-10,2.12E-10,8.00E-08,8.80E-07,6.67E-08,0.497423162,0.01,0.01,0.889459427,0.999269559,167.5833333,5259.795455,1.061634184,0.999667423,0.070951559,0.000325144,117,64,21.48127684,3.35,0.863636364
0.61263774,0.31854655,34,2,0.39132163,0.23409913,0.89508197,24,0.04,4,0.13761849,1,0.01639344,0.53594771,-0.21895425,0.79101552,6,1.8994033,0.36363636,0.63636364,0.02454369,0.59242634,1.210012824,1.150093649,1.145046098,1.092803168,1.80E-05,1.28E-06,0.000136308,5.74E-06,0.00016606,7.95E-05,0.643732236,0.01,0.01,0.01,0.927787593,714.1666667,386966.6667,2.000053553,0.358196211,0.000125835,0.591351588,2,61,449.2630986,2.04,0.363636364
1.148896834,1.318652458,69,10,0.840619322,-0.004110272,0.681967213,129,0.166666667,11,1.248255193,2,0.018867925,0.614379085,-0.72875817,0.966156556,4,1.439117507,0.522727273,0.272727273,0.012271846,0.238256749,1.407361855,1.434679767,1.482649642,1.563288829,1.74E-12,9.44E-24,9.88E-38,7.37E-10,6.60E-11,1.21E-12,0.968174177,0.01,0.01,0.01,0.999564524,111.8333333,5348.666667,0.156863995,0.765895919,0.000167901,0.139998646,10,106,61.90835757,2.32,0.522727273
1.05E+00,8.79E-01,6.60E+01,1.86E+02,1.06E+00,2.47E-04,6.07E-01,1.58E+02,1.67E-01,0.00E+00,2.64E+00,9.00E+00,9.26E-03,5.69E-01,-7.88E-01,9.88E-01,6.00E+00,1.43E+00,7.50E-01,5.00E-01,1.23E-02,9.64E-02,1.640748673,1.75708785,1.806361242,1.631611745,9.07E-24,3.70E-24,1.51E-51,7.37E-10,1.27E-11,1.80E-13,0.955734141,0.01,0.01,0.840446865,0.999859983,105.5333333,3164.486894,0.225395538,0.954768977,0.007133448,0.00010004,186,108,17.56967547,3.33,0.75
-0.39146699,-0.1150644,23,66,0.47627398,-0.03057148,0.74772036,67,0.03645833,0,0.41401982,38,0.02564103,0.26969697,0.54848485,0.9555919,7,1.6859225,0.13333333,0.15555556,0.04908739,0.30715706,1.380049688,1.375949896,1.433013916,1.400398835,1.06E-52,3.70E-24,5.17E-66,7.37E-10,1.45E-20,8.32E-24,0.403434291,0.030518073,0.01,0.570085755,0.998548804,9974.166667,19320300,44.78056422,0.486804644,0.049590537,0.000100002,66,39,1319.151739,2.95,0.133333333
-0.47835958,-0.74977717,25,2,0.47230713,-0.07382845,0.79331307,60,0.02721088,106,0.28102692,1,0.02272727,0.26666667,0.56969697,0.92987249,6,1.70798568,0.13333333,0.15555556,0.03681554,0.35771857,1.385322192,1.389946728,1.408017116,1.405222207,4.94E-29,3.70E-24,1.79E-36,7.37E-10,1.35E-17,2.79E-20,0.530041881,0.02123273,0.01,0.262568516,0.99736081,13734.16667,43049363.64,19.9709668,0.338697058,0.051147584,0.000100006,2,44,2354.632932,2.63,0.133333333
-0.6571788,-0.484112674,69,10,0.980415927,-0.001885503,0.563934426,130,0.166666667,11,1.611790345,3,0.018181818,0.676470588,-0.709150327,0.978191825,5,1.349943188,0.5,0.204545455,0.012271846,0.182600801,1.462271681,1.554371809,1.589212457,1.596335595,1.20E-13,5.46E-20,8.15E-25,7.37E-10,9.72E-10,2.68E-11,0.601742901,0.01,0.01,0.01,0.999686751,249.1666667,21161.36364,0.120984659,0.394422655,0.000100011,0.513952176,10,110,98.16761651,2.47,0.5
-0.659892919,-0.485562233,68,10,0.995050615,-0.001338721,0.452459016,118,0.166666667,11,1.667592206,3,0.018348624,0.68627451,-0.696078431,0.976884597,5,1.366116636,0.5,0.159090909,0.012271846,0.186478464,1.421811586,1.551360044,1.565974912,1.573580016,7.28E-18,2.36E-22,5.52E-21,7.37E-10,3.89E-10,9.51E-12,0.669992084,0.01,0.01,0.01,0.999674144,236.6666667,18212.12121,0.140553744,0.373642356,0.000100001,0.601253691,10,109,92.60859819,2.49,0.5
0.40026208,0.09109248,36,1,0.49041095,-0.20454832,0.84802432,103,0.04,11,0.16412885,7,0.01639344,0.11818182,0.66969697,0.92572989,5,1.55774714,0.13333333,0.84444444,0.03681554,0.3853365,1.240869035,1.287351775,1.327313204,1.282858295,0.000207866,2.54E-06,9.41E-08,0.001483777,1.27E-08,1.37E-09,0.795353532,0.01,0.01,0.034234485,0.996265049,2955.833333,4430069.697,4.66002511,0.441047911,0.000790811,0.000100028,1,61,714.0040406,2.81,0.133333333
0.02188313,-0.69783074,31,4,0.4405839,-0.01812959,0.89180328,47,0.0625,5,0.44621668,3,0.03174603,0.36601307,-0.39869281,0.85074988,6,1.69042107,0.27272727,0.18181818,0.03681554,0.59683497,1.170660211,1.215497834,1.23859303,1.308059137,6.61E-08,3.52E-10,2.67E-06,3.50E-08,4.78E-06,7.32E-07,0.972070617,0.01,0.01,0.01,0.99521674,158.3333333,23835.60606,3.150571956,0.39386258,0.005154172,0.455579716,4,63,96.23648118,2.44,0.272727273
-0.33451128,-0.5582722,51,6,0.76013208,0.02363058,0.90163934,64,0.16666667,11,0.87193148,5,0.01785714,0.89542484,-0.61764706,0.96068965,10,1.53248007,0.22727273,0.86363636,0.01227185,0.33626041,1.364224682,1.37571113,1.410895918,1.49080433,1.32E-09,1.17E-08,1.63E-06,5.43E-07,1.69E-06,1.91E-07,0.788730225,0.01,0.01,0.01,0.999156313,130.8333333,10515.15152,0.315691078,0.770722463,0.000100128,0.00010074,6,112,60.17147269,3.38,0.227272727
5.51E-01,7.24E-01,6.10E+01,1.72E+02,1.23E+00,1.02E-04,6.39E-01,1.65E+02,1.67E-01,9.50E+01,3.30E+00,4.00E+01,9.52E-03,3.76E-01,-7.71E-01,9.86E-01,6.00E+00,1.36E+00,8.64E-01,1.36E-01,1.23E-02,1.03E-01,1.671929259,1.745572597,1.820475815,1.548621061,6.23E-12,5.70E-13,6.24E-12,7.91E-09,2.82E-08,1.21E-09,0.216990886,0.01,0.01,0.92918309,0.999859983,105.25,1315.181818,0.179094162,0.696276856,0.063010098,0.300986031,172,105,17.70609872,3.39,0.863636364
1.16E+00,9.88E-01,6.40E+01,1.63E+02,1.10E+00,2.66E-04,6.79E-01,1.59E+02,1.67E-01,1.10E+01,2.87E+00,5.00E+00,3.67E-02,4.67E-01,-7.60E-01,9.85E-01,8.00E+00,1.36E+00,1.59E-01,2.27E-01,1.23E-02,1.34E-01,1.701941607,1.819434242,1.893084601,1.468624836,1.31E-15,8.68E-21,4.31E-19,7.37E-10,2.69E-10,5.99E-12,0.515945564,0.01,0.01,0.431859875,0.999819271,646.6666667,67233.33333,0.107704427,0.614682645,0.061623085,0.309196239,163,109,134.1721333,3.47,0.159090909
1.18843597,0.97998047,20,4,0.27627472,-0.04312209,0.83934426,11,0.07407407,11,0.36414562,3,0.025,0.41176471,-0.82352941,0.81608159,6,1.79360411,0.75,0.36363636,0.03681554,0.71586303,1.189868392,1.170667956,1.15066645,1.560316844,9.15E-12,6.89E-11,3.81E-12,5.45E-08,4.24E-07,3.47E-08,0.965960126,0.01,0.01,0.01,0.995226078,205,38643.18182,0.52454934,0.317967673,0.000109177,0.475806687,4,80,154.5332043,2.61,0.75
3.23E-01,5.06E-01,5.70E+01,9.00E+00,8.69E-01,6.17E-04,8.26E-01,1.78E+02,7.41E-02,1.10E+01,1.62E+00,3.00E+00,2.00E-02,4.18E-01,-8.04E-01,9.73E-01,6.00E+00,1.49E+00,4.77E-01,2.73E-01,1.23E-02,2.13E-01,1.52491638,1.62697647,1.669817579,1.639446327,8.91E-20,3.70E-24,1.45E-28,7.37E-10,7.93E-12,1.13E-13,0.793746012,0.01,0.01,0.494831769,0.999633431,58.33333333,1530.143939,0.181185531,0.496158635,0.054877516,0.29421559,9,100,19.46726418,2.71,0.477272727
6.37E-01,4.51E-01,6.40E+01,1.55E+02,1.12E+00,-7.10E-05,6.26E-01,1.54E+02,7.41E-02,8.30E+01,1.88E+00,3.00E+00,1.02E-02,3.27E-01,-7.52E-01,9.82E-01,5.00E+00,1.35E+00,1.82E-01,1.36E-01,1.23E-02,1.47E-01,1.465437692,1.558923419,1.620843811,1.543540148,1.28E-13,3.46E-14,7.19E-17,1.01E-09,8.63E-08,4.72E-09,0.872666376,0.01,0.01,0.95622799,0.999732736,317.5,22515.15152,0.528718109,0.751123806,0.042013884,0.000164517,155,98,68.64618996,2.78,0.181818182
-4.40E-01,-6.37E-01,7.10E+01,1.87E+02,1.14E+00,1.41E-06,6.26E-01,1.35E+02,1.67E-01,8.30E+01,3.12E+00,6.00E+00,1.80E-02,8.12E-01,-7.11E-01,9.81E-01,6.00E+00,1.32E+00,8.64E-01,8.64E-01,1.23E-02,1.05E-01,1.604130953,1.764836626,1.779758882,1.495604191,1.11E-07,3.05E-14,3.24E-14,1.09E-09,8.18E-08,4.89E-09,0.572856432,0.01,0.01,0.042975254,0.999859983,425.8333333,41127.27273,0.108706608,0.951671647,0.000100015,0.000101498,187,111,88.53315237,3.18,0.863636364
-1.21E+00,-1.02E+00,4.80E+01,1.38E+02,1.15E+00,-1.89E-04,5.25E-01,1.36E+02,6.25E-02,9.50E+01,2.38E+00,4.00E+01,7.14E-02,2.57E-01,-6.80E-01,9.92E-01,1.10E+01,1.29E+00,1.36E-01,8.64E-01,2.45E-02,1.22E-01,1.838445009,1.907107289,1.959847544,1.663546453,2.65E-06,1.47E-10,1.93E-13,9.79E-07,9.44E-08,5.26E-09,0.609568612,0.01,0.01,0.962926902,0.999633431,313.3333333,20529.54545,1.127401932,0.869784083,0.150415532,0.000100111,138,70,24.36687521,3.65,0.136363636
-1.17E+00,-1.34E+00,6.90E+01,2.01E+02,1.32E+00,1.63E-05,2.85E-01,1.27E+02,1.67E-01,0.00E+00,3.80E+00,3.00E+01,9.17E-03,7.34E-01,-6.90E-01,9.86E-01,4.00E+00,1.25E+00,8.64E-01,8.41E-01,1.23E-02,5.47E-02,1.849501699,1.882929568,1.993346388,1.552776061,2.15E-08,1.57E-16,1.61E-19,1.01E-09,3.54E-09,1.15E-10,0.405518018,0.01,0.01,0.147421794,0.999913465,111.6666667,2052.272727,0.104058213,0.794313424,0.000100706,0.000100212,201,109,16.1700679,3.82,0.863636364
0.091137515,-0.192644978,21,28,0.648813839,0.03920325,0.678688525,71,0.166666667,71,0.28819859,3,0.009615385,-0.506535948,0.705882353,0.914150808,6,1.509247472,0.795454545,0.727272727,0.073631078,0.416316835,1.186669883,1.289048636,1.29916454,1.409741721,1.10E-11,6.13E-13,1.54E-13,4.37E-09,7.72E-09,6.17E-10,0.098719211,0.01,0.052546091,0.01,0.998550582,140.8333333,6561.363636,5.41889765,0.697283816,0.001985775,0.000105627,28,104,30.60928595,3.09,0.795454545
1.26678514,-0.96842853,55,4,0.4742431,0.04461473,0.80327869,71,0.07407407,11,0.46523758,3,0.02040816,0.53267974,-0.63398693,0.87395272,6,1.64984622,0.68181818,0.36363636,0.01227185,0.56528294,0.933706006,1.044012851,1.092292988,1.328107796,4.04E-08,5.00E-08,1.38E-10,6.15E-06,2.98E-06,2.93E-07,0.99,0.01,0.01,0.01,0.996139638,190.8333333,53264.39394,0.149141692,0.187070516,0.000100003,0.67095456,4,98,198.8178501,2.43,0.681818182
-0.261684,-0.67918924,19,2,0.15622933,-0.43039968,0.85714286,62,0.03401361,4,0.10894376,1,0.02380952,0.29090909,0.57878788,0.74677372,5,1.84551667,0.13333333,0.13333333,0.06135923,0.69558444,0.97440388,0.982266863,0.985904314,0.981364336,6.47E-39,3.70E-24,9.94E-45,7.37E-10,1.73E-20,1.34E-23,0.575452625,0.023259185,0.01,0.01,0.969933045,6719.166667,28954263.64,46.79192625,0.325660339,0.00010001,0.000100246,2,42,1858.648499,2.19,0.133333333
1.25E+00,1.09E+00,7.00E+01,2.01E+02,1.21E+00,6.43E-05,5.70E-01,1.30E+02,1.67E-01,0.00E+00,4.07E+00,3.00E+00,1.83E-02,6.67E-01,-7.03E-01,9.88E-01,5.00E+00,1.23E+00,2.27E-01,1.36E-01,1.23E-02,8.36E-02,1.60485269,1.70384707,1.762761846,1.627151836,5.63E-16,3.03E-21,4.60E-44,7.37E-10,1.50E-10,2.94E-12,0.607554152,0.01,0.01,0.14164489,0.999913465,158.3333333,4847.727273,0.090603314,0.946128182,0.000109638,0.000144852,201,109,29.06851268,2.96,0.227272727
-0.03777903,0.19468519,50,4,0.4165989,-0.05381998,0.89836066,35,0.07407407,11,0.44609482,3,0.01086957,0.54901961,-0.7875817,0.86499542,5,1.70791755,0.61363636,0.40909091,0.02454369,0.5567979,1.115314175,1.19395711,1.197901751,1.303121773,0.019760833,0.000133388,7.38E-07,0.001508073,0.000533957,0.000127245,0.99,0.01,0.01,0.01,0.9954962,120,12248.48485,0.240143504,0.328506329,0.000100269,0.533342527,4,92,117.852147,2.31,0.613636364
-0.248459268,-0.70793118,50,32,0.799066314,0.000451446,0.914754098,72,0.166666667,11,1.438780043,6,0.018181818,0.908496732,-0.666666667,0.97348627,9,1.455272381,0.159090909,0.772727273,0.012271846,0.211403415,1.606262728,1.68992723,1.688653978,1.498495351,2.92E-05,8.37E-07,3.09E-06,2.78E-05,3.21E-06,4.19E-07,0.301755749,0.01,0.01,0.048965448,0.999592719,159.1666667,5654.545455,0.813781685,0.989439839,0.019969307,0.000107156,32,110,33.68322974,3.27,0.159090909
-9.99E-01,-1.14E+00,7.00E+01,1.74E+02,1.24E+00,6.00E-04,4.54E-01,1.34E+02,1.67E-01,0.00E+00,1.79E+00,4.00E+01,1.98E-02,6.38E-01,-5.88E-01,9.89E-01,8.00E+00,1.22E+00,8.64E-01,8.64E-01,1.23E-02,7.58E-02,1.863346444,1.864670217,1.971675948,1.567104304,3.83E-33,3.70E-24,4.62E-113,7.37E-10,4.43E-14,2.22E-16,0.459058211,0.01,0.01,0.649575572,0.999954177,225.1666667,10715.29545,0.837619758,0.999687329,0.013337552,0.000130062,174,101,19.00867747,3.33,0.863636364
1.28E+00,1.11E+00,9.90E+01,2.72E+02,1.19E+00,-1.02E-04,5.77E-01,2.13E+02,1.67E-01,8.30E+01,3.54E+00,7.00E+00,1.23E-02,5.93E-01,-7.74E-01,9.90E-01,9.00E+00,1.31E+00,1.52E-01,8.04E-01,1.23E-02,8.74E-02,1.732023462,1.829089416,1.867263027,1.549720628,4.64E-10,5.14E-15,3.48E-19,2.57E-09,1.87E-09,6.09E-11,0.01,0.01,0.01,0.454321252,0.999859983,127.3333333,2703.068182,0.154749087,0.832221294,0.071402624,0.158806038,272,163,20.70088372,3.12,0.152173913
5.77E-01,9.20E-01,6.20E+01,1.76E+02,1.39E+00,-6.30E-05,5.70E-01,1.47E+02,1.67E-01,9.50E+01,3.19E+00,4.00E+01,1.90E-02,4.35E-01,-7.39E-01,9.90E-01,7.00E+00,1.27E+00,1.36E-01,8.64E-01,1.23E-02,9.19E-02,1.80091822,1.850518227,1.89587987,1.613460919,5.81E-05,4.85E-12,1.01E-16,6.76E-08,3.27E-08,1.41E-09,0.027701288,0.01,0.01,0.880227739,0.999859983,123.25,2615.818182,0.39734457,0.918532724,0.129455879,0.00012672,176,105,14.73596713,3.32,0.136363636
6.66E-01,8.66E-01,3.90E+01,7.90E+01,1.01E+00,-4.07E-04,6.46E-01,1.11E+02,1.67E-01,0.00E+00,2.61E+00,4.00E+01,3.57E-02,-3.69E-01,7.19E-01,9.86E-01,1.20E+01,1.33E+00,1.36E-01,3.18E-01,2.45E-02,1.21E-01,1.859729419,1.896528885,1.941779911,1.492996538,3.05E-19,3.70E-24,1.29E-32,7.37E-10,4.99E-12,7.22E-14,0.061569488,0.01,0.01,0.847342043,0.999676234,370.8333333,21903.78788,1.30005889,0.999899501,0.110574088,0.00010001,79,112,32.76981976,3.83,0.136363636
1.09E+00,9.38E-01,7.00E+01,1.78E+02,1.10E+00,-1.33E-04,6.56E-01,1.42E+02,1.67E-01,8.30E+01,3.56E+00,7.00E+00,1.89E-02,5.29E-01,-7.16E-01,9.88E-01,6.00E+00,1.40E+00,1.36E-01,2.05E-01,1.23E-02,1.01E-01,1.732453432,1.801899686,1.855765484,1.591880145,1.99E-20,3.70E-24,2.74E-38,7.37E-10,2.08E-11,3.01E-13,0.329132673,0.01,0.01,0.749153453,0.999859983,106.5833333,1975.909091,0.165806565,0.69544169,0.057617303,0.247989934,178,106,19.54517731,3.14,0.136363636
1.107500951,0.953177463,70,179,1.311182143,0.000008473,0.544262295,153,0.166666667,83,4.230886072,40,0.018867925,0.529411765,-0.712418301,0.989158799,7,1.289174759,0.136363636,0.863636364,0.012271846,0.071471715,1.823967542,1.879151254,1.92859011,1.588591743,1.82E-17,3.70E-24,3.96E-38,7.37E-10,2.45E-11,3.57E-13,0.154245088,0.01,0.01,0.876994776,0.999913465,102.0833333,1826.818182,0.193929917,0.906774655,0.10537171,0.000101646,179,106,12.84112784,3.32,0.136363636
-1.01165571,-0.05143577,52,4,0.46816964,-0.03604001,0.89180328,35,0.07407407,11,0.43570828,3,0.02020202,0.58496732,-0.7124183,0.87179829,6,1.60092915,0.61363636,0.40909091,0.01227185,0.55045996,1.071261343,1.161774978,1.182684511,1.369333637,3.37E-06,4.44E-09,3.16E-16,3.39E-06,1.34E-06,1.09E-07,0.99,0.01,0.01,0.01,0.995967391,115,12220.45455,0.224227819,0.322083204,0.000121685,0.581692848,4,99,116.5669127,2.39,0.613636364
0.65017863,0.27340817,22,7,0.4340519,-0.28640247,0.87537994,34,0.0625,8,0.0909757,6,0.01351351,0.19393939,0.61818182,0.83212018,7,1.64481871,0.13333333,0.8,0.04908739,0.56839609,1.174947621,1.087470096,1.107837311,1.02728623,0.023109824,2.06E-05,7.26E-07,0.001629832,5.22E-09,7.46E-10,0.653063659,0.01,0.01,0.01,0.982790972,9969.166667,79892942.42,6.027262143,0.329167061,0.000100228,0.000100011,7,74,3365.687496,3,0.133333333
0.29938831,-0.0205372,17,4,0.33882013,-0.38273644,0.91793313,35,0.03292181,7,0.15085308,3,0.02857143,0.2030303,0.58484848,0.77424005,7,1.94565577,0.24444444,0.8,0.06135923,0.64928733,1.16271155,1.073312141,1.084938963,1.038258556,0.00015374,4.26E-08,4.01E-06,4.08E-06,8.64E-09,9.49E-10,0.606177472,0.01,0.01,0.01,0.97067243,1861.166667,1813987.659,11.81733782,0.307459519,0.000102725,0.00015396,4,35,716.1583875,2.22,0.244444444
1.107079774,0.507240078,57,4,0.634560932,-0.000768213,0.731147541,84,0.074074074,5,0.673494904,3,0.020408163,0.398692811,-0.803921569,0.926971946,6,1.525379598,0.522727273,0.25,0.024543693,0.400282024,1.157180383,1.245141702,1.280809227,1.476666779,7.27E-12,8.96E-13,2.59E-14,7.19E-09,7.32E-08,4.41E-09,0.99,0.01,0.01,0.01,0.998406478,135.75,9443.151515,0.119815595,0.231228014,0.010366661,0.549285592,4,98,97.93341391,2.32,0.522727273
-7.85E-01,-9.77E-01,4.20E+01,1.12E+02,1.07E+00,-8.17E-05,5.51E-01,1.29E+02,8.00E-02,8.30E+01,2.53E+00,4.00E+01,1.64E-01,-8.82E-02,-5.65E-01,9.93E-01,1.10E+01,1.34E+00,8.41E-01,8.64E-01,2.45E-02,1.01E-01,1.98437433,1.919033176,1.991381508,1.75925786,3.20E-18,3.70E-24,1.10E-29,7.37E-10,2.80E-12,3.55E-14,0.515006454,0.01,0.01,0.975032044,0.999531748,715,61442.42424,1.530957786,0.90211592,0.144666641,0.000100225,112,61,48.74388526,3.76,0.840909091
-4.71E-01,5.58E-01,6.30E+01,8.00E+00,9.64E-01,5.17E-05,7.80E-01,1.28E+02,1.67E-01,1.10E+01,2.18E+00,6.00E+00,3.54E-02,8.73E-01,-7.25E-01,9.85E-01,7.00E+00,1.40E+00,2.73E-01,2.73E-01,1.23E-02,1.86E-01,1.708266872,1.872230226,1.910909743,1.655750197,0.001875993,3.70E-06,0.000498379,5.35E-05,2.60E-05,3.36E-06,0.084145431,0.01,0.01,0.01,0.999714856,136.25,8120.765152,0.203162543,0.99987334,0.020888726,0.000100371,8,113,42.89937888,3.5,0.272727273
0.147167326,-0.062263926,41,68,1.062446075,-0.000259097,0.675409836,84,0.166666667,86,2.283248519,40,0.01754386,0.888888889,-0.797385621,0.981054342,9,1.318420404,0.159090909,0.795454546,0.012271846,0.114775368,1.727503007,1.878841563,1.921021049,1.588950579,5.97E-06,1.33E-08,1.45E-05,9.47E-07,1.11E-05,1.38E-06,0.165373558,0.01,0.01,0.685059465,0.999773448,78.08333333,1098.787879,0.802069929,0.817027418,0.159507858,0.000103879,68,114,8.197996083,3.82,0.159090909
0.68337459,1.09259694,56,11,0.5425237,0.16186442,0.76065574,140,0.07407407,12,0.16981592,5,0.01030928,0.59477124,-0.72222222,0.8894378,6,1.53397811,0.86363636,0.54545455,0.02454369,0.47648012,1.199022997,1.209727294,1.262831896,1.171329454,2.64E-16,2.20E-18,7.74E-41,7.37E-10,1.48E-12,4.62E-14,0.657871774,0.01,0.01,0.01,0.997635129,257.5,161102.2727,5.320577323,0.858702443,0.000100023,0.000100249,11,97,96.14896005,3.27,0.863636364
0.70659586,0.4499649,27,4,0.39814269,-0.06468968,0.9442623,48,0.04,4,0.46047467,3,0.01923077,-0.13398693,-0.85620915,0.87380191,6,1.78592626,0.56818182,0.79545455,0.03681554,0.53962958,1.329796324,1.330072018,1.310526755,1.51876067,6.25E-08,4.02E-07,1.72E-06,1.16E-06,0.000160411,4.59E-05,0.583998411,0.01,0.01,0.032069193,0.996346138,181.6666667,9954.545455,1.913692955,0.444981654,0.000100051,0.376274609,4,52,83.21545733,2.69,0.568181818
-0.20354019,-0.45034,36,8,0.54381051,-0.01213186,0.90577508,89,0.08,10,0.26030644,7,0.01724138,0.05757576,0.55454545,0.87402188,7,1.70228946,0.24444444,0.13333333,0.03681554,0.49097783,1.140968601,1.146741756,1.173848359,1.137549826,3.81E-06,2.32E-08,1.09E-07,9.89E-07,1.10E-06,1.46E-07,0.871563476,0.01,0.01,0.01,0.99085771,1875,1146315.909,13.74813384,0.269454032,0.034088084,0.000100121,8,58,571.696762,2.13,0.244444444
5.45E-01,3.81E-01,6.40E+01,1.65E+02,1.09E+00,6.19E-05,6.26E-01,1.75E+02,1.67E-01,1.10E+01,4.02E+00,6.00E+00,2.88E-02,4.31E-01,-7.19E-01,9.89E-01,7.00E+00,1.33E+00,6.14E-01,2.27E-01,1.23E-02,1.16E-01,1.953136843,2.006443599,2.060332362,1.619578565,2.48E-13,2.88E-22,5.64E-26,7.37E-10,1.28E-10,2.49E-12,0.01,0.01,0.01,0.645874532,0.999859983,106.5833333,2586.727273,0.138159633,0.685664542,0.095900693,0.31424264,165,104,18.23983282,3.5,0.613636364
-0.83695579,-1.06647214,26,3,0.44242807,-0.04710321,0.9118541,69,0.0462963,3,0.21016208,2,0.01923077,0.23030303,0.45757576,0.85186935,5,1.79614909,0.15555556,0.86666667,0.03681554,0.51283579,1.165188641,1.141210141,1.143345787,1.160976426,9.05E-09,3.18E-21,6.63E-18,7.37E-10,5.44E-12,9.63E-14,0.603316856,0.01,0.01,0.01,0.991806566,7171.666667,9547806.818,12.55998436,0.287185022,0.027657748,0.000100031,3,52,1769.430127,2.02,0.155555556
-0.30402511,-0.52059684,44,4,0.47484871,-0.03309632,0.91147541,47,0.07407407,5,0.35041242,3,0.01136364,0.45751634,-0.50326797,0.83870297,5,1.74737463,0.31818182,0.86363636,0.02454369,0.61232987,1.228684305,1.23044166,1.226544991,1.359561624,2.67E-08,3.81E-08,8.62E-13,2.64E-07,5.17E-05,8.10E-06,0.901781715,0.01,0.01,0.01,0.994152431,231.6666667,12128.0303,0.58675551,0.35174385,0.0001001,0.374210606,4,88,116.5785052,2.53,0.318181818
-8.23E-01,-1.01E+00,3.60E+01,1.34E+02,1.08E+00,-3.44E-04,5.11E-01,1.20E+02,4.00E-02,0.00E+00,2.95E+00,4.00E+01,4.63E-01,2.58E-01,-5.59E-01,9.96E-01,2.10E+01,1.25E+00,1.59E-01,1.36E-01,2.45E-02,9.52E-02,2.146046579,2.122384237,2.168587802,1.953248342,7.41E-16,1.32E-23,4.72E-26,7.37E-10,7.37E-12,1.07E-13,0.068365688,0.01,0.01,0.976340628,0.999592719,643.3333333,42075.75758,1.229059961,0.780863825,0.161310694,0.000100139,134,54,31.66929662,4.3,0.159090909
-0.381630542,0.71524466,43,4,0.405988257,0.001961333,0.832786885,36,0.074074074,5,0.335821701,3,0.011363636,0.437908497,-0.480392157,0.83031951,5,1.724531459,0.318181818,0.863636364,0.024543693,0.626572015,1.13813275,1.202662476,1.198777713,1.281134754,2.32E-10,7.17E-09,1.29E-18,1.08E-07,2.78E-05,4.20E-06,0.902308056,0.01,0.01,0.01,0.993548202,229.1666667,13137.12121,0.792846885,0.329086017,0.000604147,0.414764282,4,88,111.2726211,2.4,0.318181818
